Cau.Cau9AG000371	sp|Q8GYY0|1A112_ARATH	64.6	500	168	3	21	519	1	492	1.68e-237	664
Cau.Cau9AG000373	sp|Q6NNI8|SAP1_ARATH	40.3	159	85	3	8	166	18	166	2.83e-35	124
Cau.Cau9AG000374	sp|Q9LUJ5|EBP2_ARATH	49.2	187	85	4	1	185	115	293	1.02e-38	137
Cau.Cau9AG000375	sp|Q9STJ9|SAP10_ARATH	37.9	145	64	3	6	150	10	128	6.04e-30	108
Cau.Cau9AG000376	sp|P0DO24|PSI3_ARATH	27.2	423	233	9	33	436	145	511	8.76e-28	120
Cau.Cau9AG000377	sp|Q9FGR0|CPSF1_ARATH	76.5	1460	322	8	1	1457	1	1442	0.0	2258
Cau.Cau9AG000378	sp|Q93WL3|CLPT1_ARATH	58.0	238	93	3	1	235	1	234	7.85e-81	244
Cau.Cau9AG000379	sp|Q9FHM0|TBL17_ARATH	61.7	541	158	9	1	533	1	500	2.07e-233	654
Cau.Cau9AG000380	sp|Q9FHM4|MA653_ARATH	59.4	729	237	11	6	710	7	700	5.07e-258	732
Cau.Cau9AG000381	sp|Q9SB31|AHL3_ARATH	61.5	239	82	3	75	303	89	327	1.15e-84	265
Cau.Cau9AG000383	sp|Q9LUJ5|EBP2_ARATH	61.3	261	91	5	42	300	41	293	8.75e-90	272
Cau.Cau9AG000384	sp|Q42971|ENO_ORYSJ	86.7	444	59	0	2	445	3	446	2.74e-286	782
Cau.Cau9AG000385	sp|Q93ZG9|FKB53_ARATH	52.7	512	184	16	1	489	1	477	6.37e-121	365
Cau.Cau9AG000387	sp|Q9FHM7|HIR4_ARATH	90.2	286	28	0	1	286	1	286	5.99e-187	518
Cau.Cau9AG000390	sp|Q93YN1|CRPK1_ARATH	36.3	292	166	8	391	668	29	314	3.47e-50	182
Cau.Cau9AG000391	sp|P62302|RS13_SOYBN	97.4	151	4	0	1	151	1	151	2.98e-102	292
Cau.Cau9AG000392	sp|Q9LVA7|ICLN_ARATH	65.9	229	73	2	1	227	1	226	4.28e-101	295
Cau.Cau9AG000393	sp|Q9SZ46|C82C4_ARATH	33.3	99	64	2	15	112	204	301	2.61e-07	52.0
Cau.Cau9AG000394	sp|Q9STY6|RS202_ARATH	93.4	122	8	0	1	122	1	122	1.13e-74	220
Cau.Cau9AG000395	sp|Q9LPC1|GAE2_ARATH	74.4	418	100	4	1	413	17	432	1.97e-219	611
Cau.Cau9AG000396	sp|Q9FHM9|EXOL3_ARATH	78.0	332	56	4	8	324	8	337	1.01e-191	533
Cau.Cau9AG000398	sp|F4KDA6|LPA2_ARATH	50.5	200	83	4	1	200	1	184	3.63e-48	158
Cau.Cau9AG000399	sp|Q3IPX9|CRYD_NATPD	35.6	104	53	4	46	138	3	103	9.46e-09	58.2
Cau.Cau9AG000400	sp|Q9FFZ1|PPH_ARATH	25.8	322	176	11	172	438	103	416	5.21e-14	77.4
Cau.Cau9AG000401	sp|F4KDA5|MIP_ARATH	69.4	712	211	3	1	711	1	706	0.0	1007
Cau.Cau9AG000402	sp|Q9LE81|IRE_ARATH	65.3	1203	351	20	4	1185	7	1164	0.0	1404
Cau.Cau9AG000403	sp|Q50EX6|ODO1_PETHY	81.0	153	26	1	1	150	1	153	3.12e-90	271
Cau.Cau9AG000404	sp|O24464|KCY_PRUAR	71.6	232	61	3	1	230	1	229	1.45e-110	320
Cau.Cau9AG000405	sp|Q9SB36|PP337_ARATH	62.0	526	199	1	1	525	1	526	4.29e-235	659
Cau.Cau9AG000406	sp|P17407|21KD_DAUCA	51.8	164	77	1	37	198	28	191	2.76e-49	161
Cau.Cau9AG000407	sp|P17407|21KD_DAUCA	50.0	168	82	1	39	206	28	193	5.50e-48	158
Cau.Cau9AG000408	sp|P17407|21KD_DAUCA	58.4	178	74	0	16	193	14	191	2.45e-68	209
Cau.Cau9AG000409	sp|Q9SB38|PMEI4_ARATH	37.4	190	112	4	17	203	8	193	9.29e-31	114
Cau.Cau9AG000410	sp|P17407|21KD_DAUCA	45.5	165	87	1	44	205	21	185	2.54e-44	149
Cau.Cau9AG000411	sp|P17407|21KD_DAUCA	44.8	165	85	2	37	195	27	191	2.17e-39	136
Cau.Cau9AG000412	sp|P17407|21KD_DAUCA	43.0	193	96	3	11	197	5	189	1.10e-40	139
Cau.Cau9AG000414	sp|Q9T0D3|HFB2B_ARATH	66.1	62	20	1	2	62	227	288	1.01e-08	53.1
Cau.Cau9AG000418	sp|Q9STY3|PME33_ARATH	65.0	512	165	5	31	528	83	594	2.70e-231	652
Cau.Cau9AG000419	sp|O04887|PME2_CITSI	67.7	489	152	5	30	518	28	510	1.36e-239	669
Cau.Cau9AG000420	sp|Q9ZVX5|PP156_ARATH	27.8	158	103	3	120	271	118	270	2.95e-08	61.6
Cau.Cau9AG000421	sp|Q9FWX2|NAC7_ARATH	90.1	91	9	0	9	99	54	144	1.60e-57	185
Cau.Cau9AG000422	sp|Q8VXX5|SKS1_ARATH	74.7	572	142	2	18	589	16	584	0.0	916
Cau.Cau9AG000424	sp|P80065|INVB_DAUCA	64.1	626	209	6	31	642	38	661	2.97e-296	824
Cau.Cau9AG000425	sp|O64896|TPPA_ARATH	69.8	388	106	6	1	382	1	383	1.21e-189	532
Cau.Cau9AG000426	sp|Q9LVA0|BAG7_ARATH	48.6	461	150	9	1	390	1	445	4.89e-96	297
Cau.Cau9AG000427	sp|Q05758|ILV5_ARATH	83.9	591	87	2	1	583	1	591	0.0	959
Cau.Cau9AG000430	sp|Q8VYC8|RIN2_ARATH	70.9	587	162	3	1	587	1	578	4.31e-299	826
Cau.Cau9AG000433	sp|Q9C5L3|GLPT1_ARATH	73.2	522	124	6	1	517	1	511	5.28e-263	729
Cau.Cau9AG000434	sp|Q1PEW8|FB127_ARATH	29.4	119	82	1	9	125	13	131	3.58e-13	68.2
Cau.Cau9AG000435	sp|P46254|HS22M_PEA	47.3	207	97	5	1	200	1	202	2.44e-44	149
Cau.Cau9AG000436	sp|Q96331|HS23M_ARATH	62.0	216	67	6	1	207	1	210	1.69e-78	236
Cau.Cau9AG000437	sp|Q9FGN0|COG7_ARATH	79.3	839	167	3	1	835	1	836	0.0	1288
Cau.Cau9AG000438	sp|O35130|NEP1_MOUSE	51.0	206	97	2	89	294	43	244	1.77e-65	208
Cau.Cau9AG000439	sp|P29060|CHIA_TOBAC	74.3	272	67	2	38	308	22	291	1.45e-150	426
Cau.Cau9AG000441	sp|Q3SX41|LC7L3_BOVIN	41.0	239	134	4	7	243	7	240	3.89e-51	178
Cau.Cau9AG000442	sp|Q9STY0|PX11B_ARATH	72.4	228	62	1	1	228	1	227	5.27e-115	330
Cau.Cau9AG000443	sp|B6SGC5|CNR6_MAIZE	73.2	205	55	0	8	212	11	215	1.09e-121	348
Cau.Cau9AG000444	sp|Q86A88|DYL_DICDI	48.4	91	34	2	57	143	8	89	7.05e-20	82.0
Cau.Cau9AG000446	sp|Q9S845|GONS3_ARATH	85.4	335	49	0	29	363	24	358	5.59e-205	570
Cau.Cau9AG000447	sp|Q9S845|GONS3_ARATH	38.3	366	104	7	2	249	3	364	1.01e-58	193
Cau.Cau9AG000448	sp|Q9STX9|TIP51_ARATH	64.7	241	83	2	1	240	4	243	1.18e-96	286
Cau.Cau9AG000449	sp|Q66GP9|NOA1_ARATH	68.9	562	165	5	1	553	1	561	2.20e-274	761
Cau.Cau9AG000450	sp|Q9SN90|SMC22_ARATH	75.7	1174	281	2	1	1174	1	1170	0.0	1517
Cau.Cau9AG000452	sp|P48353|HLJ1_YEAST	47.8	69	35	1	58	126	15	82	4.30e-09	57.4
Cau.Cau9AG000455	sp|Q8GX46|BH091_ARATH	40.9	379	159	16	11	346	66	422	2.15e-66	218
Cau.Cau9AG000458	sp|Q9SQ64|COR2_PAPSO	43.4	332	164	7	6	332	9	321	1.44e-90	276
Cau.Cau9AG000460	sp|Q9FGN3|FB290_ARATH	61.4	472	173	3	19	482	8	478	4.29e-200	566
Cau.Cau9AG000461	sp|Q9FII7|SMC6B_ARATH	64.1	1044	372	2	15	1057	15	1056	0.0	1262
Cau.Cau9AG000462	sp|Q9M202|ZAT9_ARATH	31.1	312	147	11	7	281	6	286	4.30e-23	99.0
Cau.Cau9AG000464	sp|Q1PE51|QWRF7_ARATH	43.5	301	127	8	100	367	102	392	2.67e-59	199
Cau.Cau9AG000466	sp|P24076|BGIA_MOMCH	54.5	66	30	0	5	70	3	68	2.57e-22	84.0
Cau.Cau9AG000467	sp|Q9FII5|TDR_ARATH	73.6	527	116	6	504	1021	507	1019	2.68e-208	628
Cau.Cau9AG000468	sp|Q54IV7|RFT1_DICDI	32.4	550	296	13	18	521	20	539	5.71e-77	254
Cau.Cau9AG000469	sp|O82528|RL15_PETHY	93.6	204	13	0	1	204	1	204	1.71e-136	383
Cau.Cau9AG000472	sp|Q9LU44|SF1_ARATH	67.2	763	186	12	77	797	64	804	6.88e-290	820
Cau.Cau9AG000473	sp|Q9SIE7|PLAT2_ARATH	46.0	161	84	2	9	168	13	171	7.84e-48	157
Cau.Cau9AG000474	sp|Q9FGN8|DYAD_ARATH	41.3	521	239	15	6	459	64	584	1.49e-95	308
Cau.Cau9AG000475	sp|Q0WWQ1|ATG3_ARATH	81.4	318	53	3	1	318	1	312	1.83e-189	526
Cau.Cau9AG000476	sp|Q9SUK8|ERF39_ARATH	66.1	121	39	1	23	143	4	122	9.71e-42	143
Cau.Cau9AG000477	sp|F4KBY0|GAOXL_ARATH	59.3	322	113	7	7	314	2	319	3.75e-130	376
Cau.Cau9AG000478	sp|Q8GW43|BIOF_ARATH	68.8	468	140	2	7	474	6	467	9.44e-239	664
Cau.Cau9AG000479	sp|Q9FGN8|DYAD_ARATH	37.7	616	281	18	76	615	34	622	1.77e-106	341
Cau.Cau9AG000480	sp|P43903|QOR_PSEAE	50.4	127	63	0	72	198	1	127	2.65e-32	122
Cau.Cau9AG000481	sp|Q7XT40|EXB15_ORYSJ	61.9	239	82	5	31	265	31	264	1.88e-98	291
Cau.Cau9AG000482	sp|Q07423|HEX6_RICCO	77.6	513	110	2	1	511	1	510	2.83e-291	800
Cau.Cau9AG000483	sp|Q07423|HEX6_RICCO	74.0	511	130	3	1	510	1	509	4.92e-271	749
Cau.Cau9AG000484	sp|Q07423|HEX6_RICCO	68.9	512	156	3	1	511	1	510	1.60e-260	722
Cau.Cau9AG000485	sp|Q07423|HEX6_RICCO	66.6	500	118	3	1	453	1	498	5.42e-233	650
Cau.Cau9AG000486	sp|Q07423|HEX6_RICCO	72.7	509	135	3	1	507	1	507	1.89e-267	739
Cau.Cau9AG000487	sp|Q07423|HEX6_RICCO	70.3	155	45	1	1	154	64	218	1.13e-66	214
Cau.Cau9AG000488	sp|Q07423|HEX6_RICCO	72.3	509	137	3	1	507	1	507	1.62e-268	742
Cau.Cau9AG000489	sp|Q07423|HEX6_RICCO	72.1	505	136	3	11	515	1	500	3.42e-269	744
Cau.Cau9AG000490	sp|Q07423|HEX6_RICCO	81.7	126	22	1	1	126	1	125	1.32e-63	204
Cau.Cau9AG000491	sp|Q07423|HEX6_RICCO	72.0	378	103	2	1	376	134	510	2.35e-191	541
Cau.Cau9AG000492	sp|Q07423|HEX6_RICCO	71.9	501	138	2	1	501	1	498	4.83e-262	726
Cau.Cau9AG000495	sp|Q07423|HEX6_RICCO	75.0	512	124	3	1	510	1	510	2.33e-276	762
Cau.Cau9AG000496	sp|Q07423|HEX6_RICCO	71.3	505	142	2	1	505	1	502	4.83e-262	726
Cau.Cau9AG000497	sp|Q3E875|RGAPX_ARATH	74.1	379	89	3	1	373	1	376	1.57e-189	531
Cau.Cau9AG000498	sp|Q56W64|ASPG3_ARATH	73.5	347	88	2	10	352	13	359	2.17e-182	511
Cau.Cau9AG000499	sp|Q6USK2|CERK_ARATH	58.8	600	226	7	26	617	22	608	5.04e-246	694
Cau.Cau9AG000500	sp|Q06397|DERL1_ORYSJ	58.5	241	98	2	1	239	1	241	1.51e-98	291
Cau.Cau9AG000501	sp|Q9FKG6|PUB52_ARATH	49.4	857	344	8	7	801	14	842	3.20e-261	749
Cau.Cau9AG000502	sp|P27061|PPA1_SOLLC	63.6	264	84	3	22	285	3	254	3.42e-123	355
Cau.Cau9AG000503	sp|P33543|TMKL1_ARATH	37.9	301	179	4	60	358	357	651	2.43e-63	216
Cau.Cau9AG000508	sp|P19873|ITH5_CUCMA	65.2	66	23	0	63	128	3	68	1.54e-26	97.1
Cau.Cau9AG000517	sp|Q9FLS0|FB253_ARATH	35.2	384	222	10	2	375	26	392	1.82e-63	212
Cau.Cau9AG000518	sp|Q9FJJ4|FB298_ARATH	59.5	37	15	0	12	48	47	83	2.90e-06	46.6
Cau.Cau9AG000519	sp|Q93ZA3|BBE13_ARATH	67.1	526	163	6	12	532	13	533	7.32e-254	707
Cau.Cau9AG000520	sp|O22161|ADLO1_ARATH	66.6	815	252	6	1	810	126	925	1.58e-200	597
Cau.Cau9AG000521	sp|Q9P2S5|WRP73_HUMAN	41.7	451	253	6	1	447	1	445	1.82e-132	393
Cau.Cau9AG000522	sp|Q9SU24|ORC1B_ARATH	71.3	129	34	2	42	167	126	254	4.97e-59	199
Cau.Cau9AG000523	sp|Q9C8Z4|HEAT1_ARATH	52.8	2235	936	23	1	2154	1	2197	0.0	2089
Cau.Cau9AG000525	sp|Q7Y211|PP285_ARATH	36.5	710	428	10	65	756	103	807	1.93e-146	454
Cau.Cau9AG000526	sp|Q9FLS0|FB253_ARATH	42.6	136	62	5	24	147	27	158	2.36e-20	89.0
Cau.Cau9AG000528	sp|Q9FLS0|FB253_ARATH	39.8	420	197	18	22	407	23	420	2.35e-76	246
Cau.Cau9AG000529	sp|Q9FLS0|FB253_ARATH	39.4	416	209	15	25	416	24	420	5.57e-77	248
Cau.Cau9AG000530	sp|O64743|BBE15_ARATH	68.7	524	156	5	5	524	9	528	4.30e-260	723
Cau.Cau9AG000531	sp|O64743|BBE15_ARATH	63.3	521	181	6	10	526	14	528	4.74e-236	662
Cau.Cau9AG000532	sp|Q93ZA3|BBE13_ARATH	64.2	530	181	5	1	526	6	530	2.52e-244	683
Cau.Cau9AG000533	sp|Q93ZA3|BBE13_ARATH	62.8	530	183	7	10	533	13	534	2.01e-240	673
Cau.Cau9AG000534	sp|P53118|ROG1_YEAST	26.9	212	85	5	35	194	189	382	4.42e-06	51.6
Cau.Cau9AG000536	sp|Q9FKG3|PFKA4_ARATH	53.1	145	46	2	38	161	38	181	2.74e-38	140
Cau.Cau9AG000538	sp|Q9FKG3|PFKA4_ARATH	78.7	492	104	1	16	506	13	504	3.24e-280	774
Cau.Cau9AG000539	sp|Q9FJ47|SAG12_ARATH	52.0	331	152	6	18	342	15	344	1.68e-111	331
Cau.Cau9AG000541	sp|Q02917|NO552_SOYBN	50.0	36	18	0	45	80	51	86	1.21e-06	47.0
Cau.Cau9AG000542	sp|Q9FJ47|SAG12_ARATH	51.1	311	145	6	18	322	15	324	1.76e-100	302
Cau.Cau9AG000543	sp|P80728|MAVI_CUCPE	45.5	110	56	1	23	132	1	106	2.75e-31	112
Cau.Cau9AG000544	sp|Q8VY90|EF105_ARATH	46.6	238	93	6	1	232	1	210	2.26e-54	177
Cau.Cau9AG000545	sp|Q40478|ERF5_TOBAC	60.6	155	43	6	137	282	143	288	1.64e-48	166
Cau.Cau9AG000546	sp|Q40479|ERF2_TOBAC	52.8	218	68	5	24	207	17	233	5.17e-63	198
Cau.Cau9AG000547	sp|Q84T91|OLE13_CORAV	80.9	141	24	1	1	141	1	138	1.62e-63	193
Cau.Cau9AG000548	sp|O65036|C3H54_ARATH	77.8	135	28	2	25	157	40	174	1.57e-76	236
Cau.Cau9AG000549	sp|Q8L6Y4|EMF2_ARATH	64.9	646	197	5	1	635	1	627	4.44e-282	787
Cau.Cau9AG000550	sp|Q9FKF9|M5162_ARATH	52.8	180	66	7	1	166	2	176	2.49e-39	141
Cau.Cau9AG000551	sp|Q9LVS0|KUA1_ARATH	63.1	65	23	1	1	65	108	171	1.90e-17	77.0
Cau.Cau9AG000552	sp|Q3E7D1|FB131_ARATH	76.0	25	6	0	18	42	30	54	2.01e-06	46.2
Cau.Cau9AG000553	sp|Q9FLS0|FB253_ARATH	30.7	384	215	11	10	359	26	392	1.09e-48	173
Cau.Cau9AG000554	sp|P28188|RAD2A_ARATH	88.2	203	24	0	1	203	1	203	2.32e-129	365
Cau.Cau9AG000556	sp|Q7XR83|ODD21_ORYSJ	39.0	246	98	9	2	203	95	332	2.32e-38	137
Cau.Cau9AG000557	sp|Q7XR84|FL3H3_ORYSJ	50.3	322	156	2	30	350	8	326	1.87e-110	328
Cau.Cau9AG000558	sp|Q9SK27|ENL14_ARATH	42.4	118	60	4	21	130	28	145	1.60e-16	76.6
Cau.Cau9AG000559	sp|P54151|MSRA_BRANA	73.0	256	60	4	20	268	4	257	6.14e-129	369
Cau.Cau9AG000560	sp|P55143|GLRX_RICCO	68.8	96	30	0	24	119	1	96	6.33e-43	139
Cau.Cau9AG000561	sp|O80513|CCU41_ARATH	68.6	191	53	3	1	189	10	195	8.60e-85	251
Cau.Cau9AG000562	sp|O82175|SUVH5_ARATH	48.9	223	101	7	148	366	303	516	3.91e-51	186
Cau.Cau9AG000564	sp|Q42799|C93A2_SOYBN	41.3	501	280	5	16	511	8	499	2.51e-130	391
Cau.Cau9AG000569	sp|O23257|FBL72_ARATH	26.9	350	184	14	19	326	2	321	3.87e-13	74.3
Cau.Cau9AG000570	sp|Q42798|C93A1_SOYBN	33.6	286	182	4	34	312	22	306	2.74e-47	170
Cau.Cau9AG000571	sp|O48533|PYM_ARATH	53.9	269	98	8	1	253	1	259	2.16e-67	212
Cau.Cau9AG000572	sp|Q9LH50|RAA4D_ARATH	90.0	221	20	2	1	221	1	219	1.87e-138	389
Cau.Cau9AG000573	sp|Q66GR3|BH130_ARATH	50.5	386	125	12	4	355	3	356	2.01e-94	288
Cau.Cau9AG000574	sp|Q9ZU46|ZAR1_ARATH	41.7	705	310	12	22	639	21	711	5.27e-74	254
Cau.Cau9AG000575	sp|Q8LBZ4|OTU4_ARATH	48.4	341	143	7	1	339	2	311	3.60e-95	288
Cau.Cau9AG000576	sp|Q8R9G4|MURD_CALS4	33.5	484	263	19	38	504	2	443	1.26e-59	206
Cau.Cau9AG000577	sp|Q9C7D7|CNIH1_ARATH	55.1	118	53	0	8	125	8	125	2.45e-40	135
Cau.Cau9AG000579	sp|Q8VZ02|BH048_ARATH	42.5	405	123	13	7	388	10	327	5.31e-70	226
Cau.Cau9AG000580	sp|P15922|PEHX_DICCH	26.9	357	193	10	24	324	133	477	1.61e-22	104
Cau.Cau9AG000583	sp|Q39262|ZFP3_ARATH	35.0	160	83	5	49	208	19	157	5.17e-13	70.1
Cau.Cau9AG000584	sp|Q5YGP8|PLET1_ARATH	47.6	124	65	0	21	144	245	368	7.81e-30	123
Cau.Cau9AG000585	sp|Q9FL51|Y5694_ARATH	70.0	861	239	8	22	877	25	871	2.07e-140	442
Cau.Cau9AG000586	sp|A2YEZ6|SAP8_ORYSI	72.5	171	42	3	4	171	3	171	3.81e-85	250
Cau.Cau9AG000587	sp|Q9FL54|DNAJ6_ARATH	67.7	285	84	5	1	280	1	282	1.54e-120	349
Cau.Cau9AG000588	sp|Q6YY75|NEK6_ORYSJ	46.8	639	220	12	12	640	1	529	3.59e-165	486
Cau.Cau9AG000595	sp|F4J3G5|CTPA3_ARATH	69.7	455	116	4	68	506	71	519	6.03e-211	597
Cau.Cau9AG000596	sp|Q9SVY1|ZWIP2_ARATH	43.5	430	73	11	1	309	1	381	1.37e-74	236
Cau.Cau9AG000597	sp|Q9AYE4|LST8_ORYSJ	84.8	316	48	0	1	316	1	316	1.67e-178	498
Cau.Cau9AG000598	sp|Q9SVY0|NRPA1_ARATH	60.9	1360	469	14	1	1349	363	1670	0.0	1519
Cau.Cau9AG000599	sp|Q8LG50|LPAT2_ARATH	79.4	379	78	0	5	383	4	382	9.21e-219	606
Cau.Cau9AG000600	sp|Q9FJK3|AGL80_ARATH	69.6	158	47	1	1	157	1	158	1.11e-66	211
Cau.Cau9AG000601	sp|Q6NMM8|F8H_ARATH	22.9	497	273	14	305	786	68	469	1.87e-29	126
Cau.Cau9AG000603	sp|B9SL58|PURA2_RICCO	81.4	489	90	1	1	489	1	488	9.10e-293	802
Cau.Cau9AG000604	sp|Q60560|SMBP2_MESAU	47.3	647	321	8	14	647	5	644	5.09e-174	524
Cau.Cau9AG000605	sp|Q9SVX5|DRE2F_ARATH	57.2	290	103	9	5	293	3	272	4.99e-91	274
Cau.Cau9AG000607	sp|Q9ZUN8|HTD1_ARATH	68.7	473	141	5	1	473	1	466	5.41e-189	538
Cau.Cau9AG000611	sp|Q9FIW5|NAC94_ARATH	34.7	176	89	6	43	199	23	191	4.53e-20	90.1
Cau.Cau9AG000612	sp|Q9ZVH0|FEZ_ARATH	41.5	65	35	2	68	132	14	75	2.35e-06	49.3
Cau.Cau9AG000613	sp|Q9SYD6|DTX42_ARATH	65.5	502	164	4	5	498	15	515	7.81e-211	596
Cau.Cau9AG000614	sp|P93755|C3H30_ARATH	68.3	763	163	23	1	731	1	716	0.0	897
Cau.Cau9AG000615	sp|P93756|SD31_ARATH	56.2	772	304	16	14	767	8	763	5.97e-290	818
Cau.Cau9AG000616	sp|Q9LMP1|WAK2_ARATH	41.2	272	138	10	37	301	24	280	1.26e-61	211
Cau.Cau9AG000617	sp|Q9LMP1|WAK2_ARATH	41.2	274	132	13	27	291	24	277	6.89e-55	192
Cau.Cau9AG000618	sp|F4IWB3|SMR13_ARATH	53.4	58	26	1	61	118	52	108	7.96e-12	60.5
Cau.Cau9AG000619	sp|Q9LXV5|NFYA1_ARATH	47.0	215	104	6	29	240	27	234	6.96e-43	153
Cau.Cau9AG000621	sp|Q9M682|GMK2_ARATH	66.2	394	120	6	1	387	1	388	9.58e-182	513
Cau.Cau9AG000622	sp|P93758|RMR42_ARATH	63.9	266	56	8	33	278	26	271	6.35e-32	122
Cau.Cau9AG000623	sp|P93005|PP181_ARATH	32.8	673	445	3	73	740	29	699	3.31e-124	391
Cau.Cau9AG000624	sp|F4K410|SVR3_ARATH	87.8	621	74	2	63	681	54	674	0.0	1089
Cau.Cau9AG000625	sp|Q6NLQ6|CDPKW_ARATH	81.4	538	94	2	1	532	1	538	0.0	878
Cau.Cau9AG000626	sp|Q94A08|RFS2_ARATH	79.4	775	157	3	1	774	1	773	0.0	1296
Cau.Cau9AG000627	sp|P35336|PGLR_ACTDE	63.1	464	157	7	1	459	1	455	1.02e-201	569
Cau.Cau9AG000630	sp|P49688|RS23_ARATH	82.1	273	36	2	1	260	1	273	2.02e-144	409
Cau.Cau9AG000632	sp|Q8VZ42|SAP11_ARATH	64.1	259	81	3	1	258	1	248	3.71e-117	340
Cau.Cau9AG000633	sp|Q10MI0|SRL2_ORYSJ	34.7	1036	585	22	6	1003	2	984	1.85e-162	506
Cau.Cau9AG000635	sp|Q84TD6|NAC47_ARATH	50.6	164	68	5	6	162	8	165	4.93e-45	154
Cau.Cau9AG000636	sp|K4BNG7|NAP2_SOLLC	46.3	160	80	4	26	184	9	163	3.78e-39	143
Cau.Cau9AG000637	sp|O22938|PXC3_ARATH	84.3	888	138	1	1	887	1	888	1.82e-229	672
Cau.Cau9AG000638	sp|O22940|TEEBE_ARATH	70.7	338	99	0	15	352	33	370	1.94e-176	497
Cau.Cau9AG000639	sp|Q9FYG7|TCP1_ARATH	56.3	112	45	2	44	155	46	153	1.09e-27	113
Cau.Cau9AG000640	sp|O22940|TEEBE_ARATH	64.9	313	90	1	27	319	58	370	3.18e-145	416
Cau.Cau9AG000641	sp|O22941|IDE1_ARATH	72.4	953	261	2	8	959	13	964	0.0	1441
Cau.Cau9AG000647	sp|Q9SCN0|STL2_ARATH	75.5	764	180	5	1	757	1	764	0.0	1198
Cau.Cau9AG000648	sp|Q9FNB0|CHLH_ARATH	87.8	1385	159	4	1	1379	1	1381	0.0	2423
Cau.Cau9AG000649	sp|Q96B26|EXOS8_HUMAN	35.1	282	169	3	19	299	5	273	1.54e-53	179
Cau.Cau9AG000650	sp|O65628|CTU2_ARATH	61.5	457	171	3	1	453	1	456	1.81e-196	555
Cau.Cau9AG000651	sp|O22944|NTAQ1_ARATH	69.7	211	64	0	6	216	10	220	2.04e-108	313
Cau.Cau9AG000656	sp|Q8GUK6|PIS2_ARATH	77.1	188	43	0	14	201	9	196	3.42e-106	307
Cau.Cau9AG000657	sp|O81645|VILI3_ARATH	78.0	783	172	0	1	783	1	783	0.0	1272
Cau.Cau9AG000659	sp|F4KEV7|FHIT_ARATH	68.6	153	46	1	6	158	28	178	1.37e-65	201
Cau.Cau9AG000660	sp|F4KEV7|FHIT_ARATH	72.8	158	32	2	1	147	21	178	1.63e-75	225
Cau.Cau9AG000661	sp|F4KEV7|FHIT_ARATH	60.9	161	51	2	7	161	23	177	6.40e-56	176
Cau.Cau9AG000664	sp|Q5ZKD5|RRP12_CHICK	23.5	1023	648	34	31	1017	112	1035	9.15e-33	142
Cau.Cau9AG000665	sp|Q8L725|MTPC1_ARATH	70.7	92	18	1	46	137	248	330	2.80e-33	124
Cau.Cau9AG000669	sp|Q42602|C89A2_ARATH	69.5	151	44	2	1	151	355	503	2.04e-69	220
Cau.Cau9AG000672	sp|Q8RWS8|PP199_ARATH	81.8	781	142	0	44	824	27	807	2.61e-89	303
Cau.Cau9AG000673	sp|Q8GWK2|AP2L4_ARATH	64.6	443	125	11	1	427	1	427	5.05e-177	504
Cau.Cau9AG000674	sp|Q3UJB0|SF3B2_MOUSE	62.7	212	73	2	128	334	432	642	3.35e-75	256
Cau.Cau9AG000675	sp|Q9SAJ5|PP133_ARATH	64.6	751	253	5	29	778	24	762	4.31e-85	290
Cau.Cau9AG000676	sp|Q84M24|AB1A_ARATH	72.9	1902	486	7	1	1893	1	1882	0.0	2713
Cau.Cau9AG000677	sp|O22230|HSFB3_ARATH	53.4	191	76	2	23	200	33	223	1.04e-56	184
Cau.Cau9AG000678	sp|Q70G58|NTRC_ORYSJ	85.5	449	65	0	96	544	67	515	1.01e-289	798
Cau.Cau9AG000679	sp|Q8RWI9|AB15G_ARATH	54.8	630	284	1	30	658	23	652	6.87e-248	704
Cau.Cau9AG000681	sp|Q8L607|SIN2_ARATH	75.1	209	51	1	1	208	167	375	3.91e-103	305
Cau.Cau9AG000682	sp|Q8L607|SIN2_ARATH	76.9	117	26	1	1	117	3	118	3.44e-56	181
Cau.Cau9AG000683	sp|O24464|KCY_PRUAR	46.9	256	75	8	1	224	1	227	2.87e-58	187
Cau.Cau9AG000684	sp|O22227|MIZ1_ARATH	52.6	310	95	11	3	277	5	297	9.86e-84	256
Cau.Cau9AG000685	sp|Q9M2K8|AGL18_ARATH	51.0	259	118	4	1	253	1	256	1.89e-62	199
Cau.Cau9AG000686	sp|F4J2M6|KN14L_ARATH	59.5	528	197	7	8	533	3	515	3.41e-197	579
Cau.Cau9AG000687	sp|F4J2M6|KN14L_ARATH	56.4	463	135	8	1	446	531	943	6.05e-133	410
Cau.Cau9AG000688	sp|Q9SS43|MUC21_ARATH	58.3	482	168	8	66	539	38	494	4.00e-182	524
Cau.Cau9AG000689	sp|Q6PC19|SSU72_DANRE	52.6	190	88	1	4	193	7	194	2.38e-66	204
Cau.Cau9AG000690	sp|Q9SS44|TF2B2_ARATH	94.2	312	18	0	1	312	1	312	1.43e-216	594
Cau.Cau9AG000691	sp|Q9ZSK5|ZOG_PHALU	54.7	464	182	6	13	463	11	459	2.21e-175	502
Cau.Cau9AG000692	sp|Q9ZSK5|ZOG_PHALU	49.4	154	66	2	165	306	287	440	8.82e-40	148
